clip_id,source,model,profile,sweep_kind,prompt_id,pattern,register,technique,technique_class,technique_keyswitch,dynamic_label,cc1_initial,cc1_final,branch_offset_s,note_onset_s,seed,base_seed,noise_group,replicate,w_tech,w_cc,sampling_steps,midi_path,audio_path,analysis_tier
delayed_A4-rep01__t-staccato__d-mf__p-wc2p0_off0025,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,staccato,released,40,mf,64,64,0.25,0.75,8931603186247751026,20260826,delayed_A4-wc2p0-off0025-staccato-rep01,1,1.0,2.0,30,data/midi/delayed_sweep/wc2p0/delayed_A4-rep01__t-staccato__d-mf__p-wc2p0_off0025.mid,data/model_audio/delayed_sweep/wc2p0/delayed_A4-rep01__t-staccato__d-mf__p-wc2p0_off0025.wav,generator_only_exploratory
delayed_A4-rep02__t-staccato__d-mf__p-wc2p0_off0025,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,staccato,released,40,mf,64,64,0.25,0.75,7899616750039373603,20260826,delayed_A4-wc2p0-off0025-staccato-rep02,2,1.0,2.0,30,data/midi/delayed_sweep/wc2p0/delayed_A4-rep02__t-staccato__d-mf__p-wc2p0_off0025.mid,data/model_audio/delayed_sweep/wc2p0/delayed_A4-rep02__t-staccato__d-mf__p-wc2p0_off0025.wav,generator_only_exploratory
delayed_A4-rep01__t-staccato__d-f__p-wc2p0_off0025,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,staccato,released,40,f,64,96,0.25,0.75,8931603186247751026,20260826,delayed_A4-wc2p0-off0025-staccato-rep01,1,1.0,2.0,30,data/midi/delayed_sweep/wc2p0/delayed_A4-rep01__t-staccato__d-f__p-wc2p0_off0025.mid,data/model_audio/delayed_sweep/wc2p0/delayed_A4-rep01__t-staccato__d-f__p-wc2p0_off0025.wav,generator_only_exploratory
delayed_A4-rep02__t-staccato__d-f__p-wc2p0_off0025,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,staccato,released,40,f,64,96,0.25,0.75,7899616750039373603,20260826,delayed_A4-wc2p0-off0025-staccato-rep02,2,1.0,2.0,30,data/midi/delayed_sweep/wc2p0/delayed_A4-rep02__t-staccato__d-f__p-wc2p0_off0025.mid,data/model_audio/delayed_sweep/wc2p0/delayed_A4-rep02__t-staccato__d-f__p-wc2p0_off0025.wav,generator_only_exploratory
delayed_A4-rep01__t-staccato__d-p__p-wc2p0_off0050,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,staccato,released,40,p,64,32,0.5,0.75,5716600211069429001,20260826,delayed_A4-wc2p0-off0050-staccato-rep01,1,1.0,2.0,30,data/midi/delayed_sweep/wc2p0/delayed_A4-rep01__t-staccato__d-p__p-wc2p0_off0050.mid,data/model_audio/delayed_sweep/wc2p0/delayed_A4-rep01__t-staccato__d-p__p-wc2p0_off0050.wav,generator_only_exploratory
delayed_A4-rep02__t-staccato__d-p__p-wc2p0_off0050,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,staccato,released,40,p,64,32,0.5,0.75,2887019597746879868,20260826,delayed_A4-wc2p0-off0050-staccato-rep02,2,1.0,2.0,30,data/midi/delayed_sweep/wc2p0/delayed_A4-rep02__t-staccato__d-p__p-wc2p0_off0050.mid,data/model_audio/delayed_sweep/wc2p0/delayed_A4-rep02__t-staccato__d-p__p-wc2p0_off0050.wav,generator_only_exploratory
delayed_A4-rep01__t-staccato__d-mf__p-wc2p0_off0050,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,staccato,released,40,mf,64,64,0.5,0.75,5716600211069429001,20260826,delayed_A4-wc2p0-off0050-staccato-rep01,1,1.0,2.0,30,data/midi/delayed_sweep/wc2p0/delayed_A4-rep01__t-staccato__d-mf__p-wc2p0_off0050.mid,data/model_audio/delayed_sweep/wc2p0/delayed_A4-rep01__t-staccato__d-mf__p-wc2p0_off0050.wav,generator_only_exploratory
delayed_A4-rep02__t-staccato__d-mf__p-wc2p0_off0050,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,staccato,released,40,mf,64,64,0.5,0.75,2887019597746879868,20260826,delayed_A4-wc2p0-off0050-staccato-rep02,2,1.0,2.0,30,data/midi/delayed_sweep/wc2p0/delayed_A4-rep02__t-staccato__d-mf__p-wc2p0_off0050.mid,data/model_audio/delayed_sweep/wc2p0/delayed_A4-rep02__t-staccato__d-mf__p-wc2p0_off0050.wav,generator_only_exploratory
delayed_A4-rep01__t-staccato__d-f__p-wc2p0_off0050,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,staccato,released,40,f,64,96,0.5,0.75,5716600211069429001,20260826,delayed_A4-wc2p0-off0050-staccato-rep01,1,1.0,2.0,30,data/midi/delayed_sweep/wc2p0/delayed_A4-rep01__t-staccato__d-f__p-wc2p0_off0050.mid,data/model_audio/delayed_sweep/wc2p0/delayed_A4-rep01__t-staccato__d-f__p-wc2p0_off0050.wav,generator_only_exploratory
delayed_A4-rep02__t-staccato__d-f__p-wc2p0_off0050,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,staccato,released,40,f,64,96,0.5,0.75,2887019597746879868,20260826,delayed_A4-wc2p0-off0050-staccato-rep02,2,1.0,2.0,30,data/midi/delayed_sweep/wc2p0/delayed_A4-rep02__t-staccato__d-f__p-wc2p0_off0050.mid,data/model_audio/delayed_sweep/wc2p0/delayed_A4-rep02__t-staccato__d-f__p-wc2p0_off0050.wav,generator_only_exploratory
delayed_A4-rep01__t-staccato__d-p__p-wc2p0_off0100,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,staccato,released,40,p,64,32,1.0,0.75,947517129713171475,20260826,delayed_A4-wc2p0-off0100-staccato-rep01,1,1.0,2.0,30,data/midi/delayed_sweep/wc2p0/delayed_A4-rep01__t-staccato__d-p__p-wc2p0_off0100.mid,data/model_audio/delayed_sweep/wc2p0/delayed_A4-rep01__t-staccato__d-p__p-wc2p0_off0100.wav,generator_only_exploratory
delayed_A4-rep02__t-staccato__d-p__p-wc2p0_off0100,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,staccato,released,40,p,64,32,1.0,0.75,8089131301443945881,20260826,delayed_A4-wc2p0-off0100-staccato-rep02,2,1.0,2.0,30,data/midi/delayed_sweep/wc2p0/delayed_A4-rep02__t-staccato__d-p__p-wc2p0_off0100.mid,data/model_audio/delayed_sweep/wc2p0/delayed_A4-rep02__t-staccato__d-p__p-wc2p0_off0100.wav,generator_only_exploratory
delayed_A4-rep01__t-staccato__d-mf__p-wc2p0_off0100,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,staccato,released,40,mf,64,64,1.0,0.75,947517129713171475,20260826,delayed_A4-wc2p0-off0100-staccato-rep01,1,1.0,2.0,30,data/midi/delayed_sweep/wc2p0/delayed_A4-rep01__t-staccato__d-mf__p-wc2p0_off0100.mid,data/model_audio/delayed_sweep/wc2p0/delayed_A4-rep01__t-staccato__d-mf__p-wc2p0_off0100.wav,generator_only_exploratory
delayed_A4-rep02__t-staccato__d-mf__p-wc2p0_off0100,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,staccato,released,40,mf,64,64,1.0,0.75,8089131301443945881,20260826,delayed_A4-wc2p0-off0100-staccato-rep02,2,1.0,2.0,30,data/midi/delayed_sweep/wc2p0/delayed_A4-rep02__t-staccato__d-mf__p-wc2p0_off0100.mid,data/model_audio/delayed_sweep/wc2p0/delayed_A4-rep02__t-staccato__d-mf__p-wc2p0_off0100.wav,generator_only_exploratory
delayed_A4-rep01__t-staccato__d-f__p-wc2p0_off0100,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,staccato,released,40,f,64,96,1.0,0.75,947517129713171475,20260826,delayed_A4-wc2p0-off0100-staccato-rep01,1,1.0,2.0,30,data/midi/delayed_sweep/wc2p0/delayed_A4-rep01__t-staccato__d-f__p-wc2p0_off0100.mid,data/model_audio/delayed_sweep/wc2p0/delayed_A4-rep01__t-staccato__d-f__p-wc2p0_off0100.wav,generator_only_exploratory
delayed_A4-rep02__t-staccato__d-f__p-wc2p0_off0100,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,staccato,released,40,f,64,96,1.0,0.75,8089131301443945881,20260826,delayed_A4-wc2p0-off0100-staccato-rep02,2,1.0,2.0,30,data/midi/delayed_sweep/wc2p0/delayed_A4-rep02__t-staccato__d-f__p-wc2p0_off0100.mid,data/model_audio/delayed_sweep/wc2p0/delayed_A4-rep02__t-staccato__d-f__p-wc2p0_off0100.wav,generator_only_exploratory
delayed_A4-rep01__t-staccato__d-p__p-wc2p0_off0175,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,staccato,released,40,p,64,32,1.75,0.75,4462026200580862913,20260826,delayed_A4-wc2p0-off0175-staccato-rep01,1,1.0,2.0,30,data/midi/delayed_sweep/wc2p0/delayed_A4-rep01__t-staccato__d-p__p-wc2p0_off0175.mid,data/model_audio/delayed_sweep/wc2p0/delayed_A4-rep01__t-staccato__d-p__p-wc2p0_off0175.wav,generator_only_exploratory
delayed_A4-rep02__t-staccato__d-p__p-wc2p0_off0175,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,staccato,released,40,p,64,32,1.75,0.75,3642513651873354423,20260826,delayed_A4-wc2p0-off0175-staccato-rep02,2,1.0,2.0,30,data/midi/delayed_sweep/wc2p0/delayed_A4-rep02__t-staccato__d-p__p-wc2p0_off0175.mid,data/model_audio/delayed_sweep/wc2p0/delayed_A4-rep02__t-staccato__d-p__p-wc2p0_off0175.wav,generator_only_exploratory
delayed_A4-rep01__t-staccato__d-mf__p-wc2p0_off0175,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,staccato,released,40,mf,64,64,1.75,0.75,4462026200580862913,20260826,delayed_A4-wc2p0-off0175-staccato-rep01,1,1.0,2.0,30,data/midi/delayed_sweep/wc2p0/delayed_A4-rep01__t-staccato__d-mf__p-wc2p0_off0175.mid,data/model_audio/delayed_sweep/wc2p0/delayed_A4-rep01__t-staccato__d-mf__p-wc2p0_off0175.wav,generator_only_exploratory
delayed_A4-rep02__t-staccato__d-mf__p-wc2p0_off0175,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,staccato,released,40,mf,64,64,1.75,0.75,3642513651873354423,20260826,delayed_A4-wc2p0-off0175-staccato-rep02,2,1.0,2.0,30,data/midi/delayed_sweep/wc2p0/delayed_A4-rep02__t-staccato__d-mf__p-wc2p0_off0175.mid,data/model_audio/delayed_sweep/wc2p0/delayed_A4-rep02__t-staccato__d-mf__p-wc2p0_off0175.wav,generator_only_exploratory
delayed_A4-rep01__t-staccato__d-f__p-wc2p0_off0175,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,staccato,released,40,f,64,96,1.75,0.75,4462026200580862913,20260826,delayed_A4-wc2p0-off0175-staccato-rep01,1,1.0,2.0,30,data/midi/delayed_sweep/wc2p0/delayed_A4-rep01__t-staccato__d-f__p-wc2p0_off0175.mid,data/model_audio/delayed_sweep/wc2p0/delayed_A4-rep01__t-staccato__d-f__p-wc2p0_off0175.wav,generator_only_exploratory
delayed_A4-rep02__t-staccato__d-f__p-wc2p0_off0175,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,staccato,released,40,f,64,96,1.75,0.75,3642513651873354423,20260826,delayed_A4-wc2p0-off0175-staccato-rep02,2,1.0,2.0,30,data/midi/delayed_sweep/wc2p0/delayed_A4-rep02__t-staccato__d-f__p-wc2p0_off0175.mid,data/model_audio/delayed_sweep/wc2p0/delayed_A4-rep02__t-staccato__d-f__p-wc2p0_off0175.wav,generator_only_exploratory
delayed_A4-rep01__t-staccato__d-p__p-wc2p0_off0300,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,staccato,released,40,p,64,32,3.0,0.75,8735562776796587919,20260826,delayed_A4-wc2p0-off0300-staccato-rep01,1,1.0,2.0,30,data/midi/delayed_sweep/wc2p0/delayed_A4-rep01__t-staccato__d-p__p-wc2p0_off0300.mid,data/model_audio/delayed_sweep/wc2p0/delayed_A4-rep01__t-staccato__d-p__p-wc2p0_off0300.wav,generator_only_exploratory
delayed_A4-rep02__t-staccato__d-p__p-wc2p0_off0300,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,staccato,released,40,p,64,32,3.0,0.75,8998442010158964226,20260826,delayed_A4-wc2p0-off0300-staccato-rep02,2,1.0,2.0,30,data/midi/delayed_sweep/wc2p0/delayed_A4-rep02__t-staccato__d-p__p-wc2p0_off0300.mid,data/model_audio/delayed_sweep/wc2p0/delayed_A4-rep02__t-staccato__d-p__p-wc2p0_off0300.wav,generator_only_exploratory
delayed_A4-rep01__t-staccato__d-mf__p-wc2p0_off0300,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,staccato,released,40,mf,64,64,3.0,0.75,8735562776796587919,20260826,delayed_A4-wc2p0-off0300-staccato-rep01,1,1.0,2.0,30,data/midi/delayed_sweep/wc2p0/delayed_A4-rep01__t-staccato__d-mf__p-wc2p0_off0300.mid,data/model_audio/delayed_sweep/wc2p0/delayed_A4-rep01__t-staccato__d-mf__p-wc2p0_off0300.wav,generator_only_exploratory
delayed_A4-rep02__t-staccato__d-mf__p-wc2p0_off0300,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,staccato,released,40,mf,64,64,3.0,0.75,8998442010158964226,20260826,delayed_A4-wc2p0-off0300-staccato-rep02,2,1.0,2.0,30,data/midi/delayed_sweep/wc2p0/delayed_A4-rep02__t-staccato__d-mf__p-wc2p0_off0300.mid,data/model_audio/delayed_sweep/wc2p0/delayed_A4-rep02__t-staccato__d-mf__p-wc2p0_off0300.wav,generator_only_exploratory
delayed_A4-rep01__t-staccato__d-f__p-wc2p0_off0300,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,staccato,released,40,f,64,96,3.0,0.75,8735562776796587919,20260826,delayed_A4-wc2p0-off0300-staccato-rep01,1,1.0,2.0,30,data/midi/delayed_sweep/wc2p0/delayed_A4-rep01__t-staccato__d-f__p-wc2p0_off0300.mid,data/model_audio/delayed_sweep/wc2p0/delayed_A4-rep01__t-staccato__d-f__p-wc2p0_off0300.wav,generator_only_exploratory
delayed_A4-rep02__t-staccato__d-f__p-wc2p0_off0300,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,staccato,released,40,f,64,96,3.0,0.75,8998442010158964226,20260826,delayed_A4-wc2p0-off0300-staccato-rep02,2,1.0,2.0,30,data/midi/delayed_sweep/wc2p0/delayed_A4-rep02__t-staccato__d-f__p-wc2p0_off0300.mid,data/model_audio/delayed_sweep/wc2p0/delayed_A4-rep02__t-staccato__d-f__p-wc2p0_off0300.wav,generator_only_exploratory
